0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2.6688414664632076,2.3765597896995856,2.9055993131339557,3.0550803474813564,2.429187066986375,1.7047594116270712,2.0197922814345666,3.149129446063966,3.0842474828270756,2.4560631726096003,3.550441375812584,2.634445387056728,3.4999159676769325,2.3070015396942276,2.8705872343737027,2.2933787769215286,3.452029689230953,2.7182176364420485,3.4155783499988273,2.3353490562760175,3.5714901935476733,2.964653821657098,2.8301931984643725,2.861317859270935,3.1080800004508338,1.8764051778391808,2.808296688480299,1.662495644814737,2.4019928882352333,2.1807454784501377,3.445814627370754,3.0316502836085406,2.5798918892345095,2.5377201271501706,2.592877972744817,3.166014155243848,2.642238707434152,3.4857824460776143,2.759929477450417,2.711170563903387,2.3452006673914916,3.311251964504081,2.772787169044872,2.709239095233288,2.5030283689798534,2.4402411383862197,2.3549781308520523,3.7703809009891667,2.1706952227898797,2.1179175993496937
3.703310436115687,2.860060651138002,2.442625952469763,3.4061460732286792,2.9061557250418595,1.4075227931685386,2.010923141488841,2.8304734343202003,3.886406050775501,3.074407960431276,2.6644240217945114,2.126746258818145,3.0402938784921787,1.0,2.780940922275774,1.6955830826842582,3.8660836361928688,2.9556367625522206,1.998020127747109,2.117530803690336,3.263236227540899,1.2958376294284268,1.6920421485472275,2.8639666793130365,2.7361683819427363,2.0516229565494855,2.8154991902377344,2.5076685493756954,2.312985001740318,1.1473452142682423,2.5145000316482804,2.5769086740634255,2.736815338336948,1.3552938972103121,2.2675308880847465,2.5834265448609752,2.264860891897441,2.1990668422528947,2.4023423014280594,3.216084997727198,2.4293514259903835,2.0702048070617067,2.485958099903605,2.781737648229507,2.515936147345983,3.1718984657473905,2.059541331912124,3.630454267879929,1.8529094180425416,2.6703033182335743
3.0817474652933288,1.9215380764672976,2.001202298499188,2.3536808598293724,1.9963465917014196,1.5800124369719817,2.280892174849398,2.6338075406895824,2.9667590563221955,2.716535835628696,2.0336609545340996,2.1043427044483565,2.319170594816132,1.0,2.3908852734057993,1.3738786115093664,3.1398314532899616,2.616751684291183,1.8586042369283402,2.427375345658644,2.930045527596878,2.196896546375096,1.867840793069266,2.1480067248194867,2.1978400685196173,2.1477109373792325,2.6903715226127662,2.4156953887692763,2.0673888199741324,1.2998374152933825,2.40462730664941,1.8044989298877123,2.14244563560451,1.7931594999017175,2.2376695321458575,1.555835926285551,2.632105731617271,2.2681799374394798,1.9074755182829832,1.4216719940674243,2.216071779532024,2.3684133546073567,2.8198159577866537,2.403759518706839,1.857839110296105,2.424395672692092,1.4956350769130111,2.738498686494678,1.6847577990812153,2.5032567675885486
2.4635604101252766,1.9363899303279943,2.0878024710581613,2.1082438583146597,2.127977839382834,2.0954450046977238,2.391036063558324,2.0079689691367872,3.0358429627063246,2.3729631923019334,2.909554876337067,1.9908396724813202,2.524200330345558,1.81908304551289,3.1679861758909196,2.41152163137221,2.8585471002071463,2.318977420364384,2.1624866490907975,1.8573558794500904,3.052185485926691,1.6528763395996702,2.733847658966464,2.4207168859926895,3.4438704657757517,2.2227369252360747,2.004615497562204,2.719989145048709,2.358432887751026,1.6791119503257257,2.87966467616654,2.849395650020289,1.9499249748491416,2.8567429883978455,2.1723064381874093,3.1217310947829744,2.221775045909081,2.345299569577414,2.1058033354144725,2.1627810456456005,1.9277307727771935,1.9632144025433593,2.46279992613637,2.9380937698077743,1.0632391410356843,2.2392882772024945,2.567155760132299,3.707015753486025,1.8388020038847632,1.881321962304618
2.7233834726070505,2.4297647585876656,2.1366855528953854,2.4925715193643656,2.1885777878877968,1.524710172948956,1.9467292605506696,2.680544100531664,2.0645794704051017,2.438176888734442,2.746212567560891,1.7772542844186678,3.8185528105252855,1.5491659006522402,3.192998258069946,3.7173596210289483,2.8702403939709846,1.930959329095458,2.6422519012849106,2.65620579537922,2.738860332976843,2.014584738471905,3.3731330950558944,2.6155251090546177,3.988124081139552,2.789898312822724,2.443592469309492,2.6949353437226398,2.8079909470178457,2.1771418593590877,3.577596232706265,2.2886596088386177,1.9748274748732033,3.1486380273684316,1.5794414980669416,2.748639537220145,1.6791957415895922,2.7420970493130166,3.4330260946776967,2.087922773470763,2.2478120931142787,3.234754345494456,2.436522108045191,2.794882788016092,1.6202598710526206,2.5382760412352763,2.432446648907905,3.477267313738155,2.4248159748242832,2.842442471333423
3.198890611033658,2.1505689830154817,2.340319531022937,2.5896962716327043,2.35406689181432,1.5171116547959471,1.9066991747403303,2.5916705769979425,1.8582449385626094,2.7557357249054615,2.8705033662264348,2.1464960539807882,2.5080083265485515,1.3247673425068878,3.332767357437448,2.103315502683337,2.300018997422538,2.1286820511015243,2.6734601312655286,2.357361076494794,2.3928050420412483,2.274250639888235,2.4883630429275923,2.2733141425571524,3.24451746140137,2.040356117479362,2.796342840078399,2.595772395570351,2.9424302481638853,1.503277032274436,3.238739618855056,2.4132536206689057,1.769685811463934,2.3474805695329257,1.4849828072488023,2.5979212119146577,1.975090595221524,2.597842110382544,2.8225119370008285,2.387044352968534,2.4899924010228283,2.0150171876048306,2.680983120926053,2.170377567084136,2.0338123073056305,2.8545191752021286,1.7989405552058213,2.6365351970607245,1.9253386519506333,2.180024500789743
2.44521687130195,2.1180486009673527,2.2153053659206137,2.585599133270115,2.503465012811749,1.9815231056466347,1.881613346630013,2.708730413710552,2.016553701186156,2.1082969669937337,2.8724391933724567,2.12273752269552,2.2475670083669894,1.700901157444092,2.558644167351167,2.5055215039273313,2.751808864662606,2.116874608990063,2.6578855701855155,1.9430583060109081,2.6202666971000497,1.625498104366056,2.6146108694014893,2.711589177393782,2.8594332344823226,2.571001328610892,2.324845915968624,2.4803608903391288,2.4420178548659894,2.390965179576169,2.3837955258210326,2.192033049669266,2.0577454901402024,2.15404172686436,1.7907969703561963,2.2420025669871606,1.5569810472088328,1.9608693318656143,2.772988355035854,2.7708066126731925,1.9866723556644017,2.16428610952216,2.233610367715966,2.5547123703357784,1.5548774451614076,2.27652702521095,2.3286282528497404,2.98602674608777,2.1786343411305698,2.293625256859819
1.1000573814001706,2.0047150124584188,1.6674917396890803,1.4502519753279193,2.161646408878952,2.289157473876729,1.6651744258624581,2.136064854422375,2.1349773273938006,2.4104173240973243,2.633715461211355,2.1281101471789174,2.3973184046179092,1.1854549581138323,2.1907850810694636,2.0687317560768363,2.7443932129802735,1.7363026728369308,2.1743341118143396,2.115649097505957,2.0633332098665744,2.3462163698995,2.0602897171132377,2.170643701108562,2.272988490039117,1.6754041521142329,1.8974928659133716,1.9721766362443076,1.9350726071999638,1.6581548146716798,1.8163899493972941,1.9604350484354827,1.434737052061318,2.400330271956913,1.5674030222161262,1.863527476100043,1.5893196489576944,1.7519277099760249,2.2023628693310955,2.335404279343116,1.263774088848304,2.2043992716925285,1.8884879555864187,2.143891879821102,1.8195979931645756,1.712452840604341,1.9271180767619511,2.0182171392798343,2.3320363632502032,1.808973350870991
4.160558414303152,2.2238395067307115,2.373418317695702,2.691645733956273,2.070579183048957,1.2544565869140987,2.037055468582859,2.6788558104751488,2.080197493021104,3.1325184409711486,2.9287507691908283,2.534334875438035,4.482651936475949,1.6209054235589537,3.576560731709074,2.232618637168968,2.6244317431060606,2.3698220791224007,2.8650533192278727,2.1271223968939483,3.0104379249381483,2.5815441019607457,3.043418057997085,2.9483544238570167,3.691562370013747,2.5867595129496097,2.5603174080331863,2.8712084966198863,3.0795059859801706,1.7079314967494146,3.9817680428434654,2.9331998055995565,2.5783944750886802,2.7550067725479455,1.7295023750517837,2.9578772486854805,2.0050667181493895,3.03390208607358,3.238357642621811,2.7746010429257013,2.5438631005855563,2.0055294019908336,2.646031399322277,3.0827188125232587,2.163977615730484,2.3530166546130253,2.7450381294674817,3.3756643686212002,2.190752129240138,2.4675946639295594
2.4506772042231746,2.818601189666405,1.5530188923359969,2.742101981060646,3.198913741899311,2.349288904993277,1.921848284352104,2.6816504507954315,2.837559730778646,2.85571756820511,2.7781806913516,2.8191599420111135,3.1079120602282133,1.0,3.1684234050652655,1.8489124356939184,3.9616960922264437,2.933563056777071,2.4638782511601627,2.088458139152462,2.802131129267555,1.1877746710986001,2.0883938270567715,3.1159862094740136,4.211609899199064,2.991528881968618,2.4229782498734713,1.9984752129013712,1.4654406844412589,1.883223288675238,2.4185883196006945,3.0651555929807817,1.779389111563303,1.318316832001572,1.6462031624263957,3.4190433936161053,2.034187363216107,2.855795257167182,2.786203851951689,2.8378854037679058,1.8997555918620368,1.680009156493592,2.447145483058811,2.1813204873222625,2.386307369482592,2.1184159762033814,1.6030391781518143,4.056536450722202,2.7184200699569203,1.9593483176805655
3.285574047513717,2.149025430433915,2.572471050949173,3.1600840118806524,2.326212169857303,2.018248614725585,1.4783568570046022,2.32079546293673,2.0458388088001707,2.5365590117194317,3.2446810958644248,3.146220555100465,3.309311630865541,1.7474971839451703,2.4241467394663374,1.8662706881993139,3.0937219609873834,2.4525913980850933,2.8441524682338186,2.3030218997688507,2.5152355247761307,2.922476687067427,2.6502837800567436,2.8932053526232724,3.9042884221696754,2.3823368904250546,1.350017349848593,1.5901671142404772,2.5763363407674413,2.8636195003383875,3.041487175164451,2.7826406796178484,1.9271979898575229,1.970794740807689,2.874270131406223,2.410507240146769,2.50580058844087,3.175170953543935,3.379192206581853,2.8802181973373826,1.9278144282449072,2.157453009794002,2.828701605689649,2.584629631620962,2.9066845732641027,2.0825097505511923,2.334768197618217,3.4540919990100702,2.5653041309763447,1.9466722623640806
1.5882147082494078,2.27577017953344,2.1559811623910714,2.3531270241208713,1.4840444921410043,2.2429558530423908,1.9207290844517648,3.1404702123894195,2.5737968368449846,2.1608119885974233,2.989096497509226,2.2258282165309686,3.371060303165044,2.2625164966652314,3.0278567227201054,2.593448672092181,2.6714150500160616,1.9966658414434333,2.8563229201360647,2.4997243482832734,3.196926203477892,2.1247429300615823,3.6032382660291935,2.886946520312178,3.2520668755806463,2.462064489856708,2.1817957834122343,2.194422098306445,2.164974482604862,2.6903815271978244,3.2761527209263868,2.069160994059006,2.035305519415509,3.723423048073638,2.6822111645536038,3.2998894671231254,2.4210994211765287,2.78622785224515,1.9767735886514162,2.047510004998164,2.1233217467618593,3.99760230786792,2.7103813087613116,3.0777823452278583,2.213602044083534,2.7679841956316187,3.023443432742931,2.8545323939136176,1.8822786746557032,1.5668940919346714
2.6655374103399296,2.1132323519754626,2.172688464203093,2.7485238894877932,1.1483186270129773,1.7005094871166337,2.534708463288105,2.35507946010915,3.1492539806847497,2.4058282213872104,2.1799890107089466,2.073073323661538,2.479064619204671,1.631068884248577,2.7903146464167916,1.3114035012954635,2.9718168062341928,2.0149243259353096,2.8650791301069325,1.7759446863417823,3.1469363900314296,3.1759898553841457,3.2077968766296125,2.289640745919553,1.6617423914969307,2.3844943357602375,2.103547457787035,1.8093251715105492,2.1262661879946227,2.2195922814992635,3.568405762260404,2.2404279519326393,2.226646856040099,2.4388615385062002,3.191547027907478,3.3034531851780797,2.8900859276038884,2.7799898460718935,2.3866463694229796,1.868607786008952,1.6623051434865188,2.5404289758134033,2.451562889333563,2.9849648569281806,2.4233755269916597,2.6188906788578055,2.404303648515384,3.0962988070387887,1.5447214345285785,1.956439087059217
2.6149041106974464,1.7194798096711748,1.6005541542396293,1.9880612504398805,1.9529743915931557,1.7148924796771152,1.312236550947439,2.359830549642702,2.1346410853947697,2.306547444528768,2.295429778658017,2.022597838453071,2.3733414737789165,1.3214315570426987,2.3192462664461178,1.7532604838122807,1.6782991203871336,2.066585648368116,2.449800605316728,2.2195170442433714,2.3957062132587366,1.7795285354691992,1.7776367559726745,2.187220160951904,2.2593396860562716,1.842958348461594,2.476166805831994,2.353341893882505,1.9458391221475797,1.456083165413826,1.8485034397302487,2.2418721607898453,1.4289946250626278,1.0,1.3500793366962311,1.745491298185177,1.734993533677225,2.0449329472223403,2.240839542783027,2.7383726952264444,2.0142072113863163,1.4329181258319612,2.2676240487221455,1.5333332167608602,2.21993246130794,1.891950163259986,1.7072558985845911,2.0592350701579183,1.5238091611826805,2.216113295265459
3.0001936326877554,1.9455123953223494,2.0529180994256753,2.992355693161067,1.615126249985831,2.3405165928838207,2.0685655405173686,2.8825719666883276,3.137768385151199,2.460875079662094,2.489118884371574,2.3165604357890954,2.599818716398498,1.369820764597261,2.6852374298170334,1.1529092071930052,3.1459348300510257,2.3969022877637634,1.7985296111343527,1.9809570763686302,3.8528652182554044,2.721330291625868,2.342001218444253,2.617081589661789,2.669481428700303,2.3690014518906017,1.4376183197133745,1.9251372502780448,2.1919645575098605,2.4000188697167326,2.9006972002411677,2.538800555681018,2.3105984221968296,2.085393359069717,2.658813263567193,2.337423874759651,2.833266317773829,3.3089238787858686,2.024486775175161,2.0383046701221588,1.9638652543971187,2.2265951867828946,2.635164044856477,2.8592698004219983,2.5059312044584017,2.756077155041217,1.5801349651344991,2.8848404803221968,1.640946296358842,1.5178762045765142
3.349135213172683,2.655936025670728,2.305691738011749,3.112511766968977,2.0307569107019687,1.340631774605058,1.6378011100116114,2.234622922308196,2.415728691264558,2.695835373373841,2.1389795763761477,2.3747686083693416,3.4800062773586835,1.8074975649361633,3.6231385930006867,1.7782963608243108,2.5489508942339882,2.081041931598109,2.4930629278916046,2.5449238398405076,2.8598790249782,2.634510812609929,2.733712945716711,2.669766759577104,2.6253894769666135,2.933593636218066,1.990430425093056,2.08268090484039,3.3295052294256786,1.6583557766690553,3.4488725361775048,2.423729565723787,1.9514096365143792,2.4678076909544835,1.0876615175242381,2.697660017541514,1.7401836984866828,2.7062301192994513,3.004139730534439,2.9690843713237958,1.8224803592341035,2.127313117439341,3.227272684891029,2.2442863142300236,2.3258380504825245,2.018446108157569,2.2054478548391168,3.0610628690687176,1.7181439416442466,2.2940270652135517
3.0950080484068407,2.0494490248173127,2.307670554917348,2.310329403133952,1.5961383488092964,1.9370999320607336,2.597725983827187,2.593762193299266,2.304210546863311,2.0698309883777095,2.0325914084743273,2.435826260187496,2.6961208296671475,1.7170406692536868,2.2137356553068326,1.6761312185719852,2.786115199148373,2.4359424570295065,3.2240659549436685,2.138361047447718,2.7662127505036245,2.574867201061335,2.9046763252657195,2.403902764383428,2.406513606387206,2.8365249460503814,1.9820178337874546,1.15775437558469,1.2506802816846854,2.721445748744489,2.7945438606311352,2.584915924800051,1.346419829322775,2.1740546449087117,2.0140060889833062,2.7341673111481644,2.446334349093926,2.475220752364349,2.3564038833141683,2.656183591717326,1.61275052300846,2.469702686608721,3.0710122225897845,2.0276451332985075,3.1938490953847385,2.020322902420859,1.9301317700761484,2.536180398374703,1.9622735528163189,2.0392704212553063
2.928020013962364,2.5824040351583903,1.8412649061686783,2.85732587185378,1.874804553232564,1.8671326908808823,2.237642915625027,2.2855961654240295,1.4872960630067522,2.488750547167687,2.7941645037384006,2.441226586576354,3.545616918082334,1.2853291706814254,3.178012211246144,2.508885433781019,2.4278043697622533,2.516965883199917,2.559263485499085,2.2946719950778123,2.9348247357871466,2.463436298921394,2.68815649025019,2.7309488841893645,2.759629531474431,2.1147600660226735,2.441351036999968,1.5685283986230845,2.655146440943648,2.1707833697874444,2.817915213764748,2.3335589324598236,2.435947979324476,1.9945852651700018,1.857237997803828,2.7827419266881286,2.4983107462775695,2.7134742908778136,2.665809279228869,3.02221841622972,2.576493444121449,2.698545238439956,2.5997433120154927,2.4260442045118964,2.0931984225959686,2.4196611441285736,2.396540472650146,3.599245990615064,2.2057026010981793,1.5672607419230007
3.282444759820998,1.6645736169823038,2.3218681847461875,2.890681603511892,3.025835264981196,2.586791114414584,1.998334495057278,1.9562418696319521,1.8239982799908387,2.883674796828624,2.7731197125830076,2.7280305815874373,4.023112464796955,1.6580087552961944,3.7721028415230973,3.217880744796579,2.8189189191286075,1.8392463362270342,2.5872876972216803,2.0422837714338664,2.6380231256599465,2.743016488761682,3.4225128336669064,3.355679379184769,3.5094431191933677,2.614029587900443,2.57939052847635,2.5070541815728826,3.418892244625957,1.903878389624143,3.6460231330663113,2.551237883241844,1.7440339636956508,3.0523895709583244,1.6776035391824893,2.940645122105666,1.9096664643122416,2.561553461946019,2.9691076737036264,2.1987546776957405,2.748684992925575,3.065699047224275,2.59069711536049,2.572106616889096,1.0074425878025592,2.841893197842089,2.4491881301108083,2.878727064259966,2.205747030564047,2.0613512267235494
